college,url
Clarke University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3063
Clarkson University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1312
Clayton State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/977
Clemson University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3086
Cleveland Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1188
Cleveland Institute of Art,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1577
Cleveland Institute of Music,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4457
Cleveland State Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3868
Cleveland State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2129
Clinton Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1345
Clover Park Technical College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4367
Clovis Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1045
Coastal Carolina Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1016
Coastal Carolina University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2675
Coastline Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3840
Cochise College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/912
Coconino County Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/69
Coe College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3065
Coker University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3087
Colby College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2392
Colby Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/336
Colby-Sawyer College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1379
Colgate University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1314
College Of Idaho,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1289
College Of The Florida Keys,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/639
College Of The Redwoods,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/915
College for Creative Studies,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2958
College of Alameda,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2983
College of Central Florida,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1013
College of Charleston,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3088
College of Coastal Georgia,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/975
College of Eastern Idaho,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3139
College of Lake County,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3870
College of Marin,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1290
College of Mount St. Vincent,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1331
College of Saint Mary,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/64
College of San Mateo,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1297
College of Southern Idaho,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2906
College of Southern Maryland,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3097
College of Southern Nevada,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1143
College of St. Benedict,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/329
College of St. Scholastica,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2469
College of Western Idaho,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/243734
College of William and Mary,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3090
College of Wooster,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2940
College of the Albemarle,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1015
College of the Atlantic,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3293
College of the Canyons,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2982
College of the Desert,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3766
College of the Holy Cross,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1380
College of the Ozarks,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/61
College of the Sequoias,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1298
Collin County Community College District,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/224
Colorado Christian University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3933
Colorado College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1299
Colorado Mesa University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1501
Colorado Northwestern Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/942
Colorado School of Mines,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1300
